id,wk,N wk,idFilial,KanalDB,idSubGrp,value
51,201736,191,9,2,2,97447.96749099024
52,201737,192,9,2,2,97447.96749099024
53,201738,193,9,2,2,97447.96749099024
54,201739,194,9,2,2,97447.96749099024
55,201729,184,9,2,1,10878.297864685628
56,201730,185,9,2,1,10878.297864685628
57,201731,186,9,2,1,10878.297864685628
58,201732,187,9,2,1,10878.297864685628
59,201733,188,9,2,1,10878.297864685628
60,201734,189,9,2,1,10878.297864685628
61,201735,190,9,2,1,10878.297864685628
62,201736,191,9,2,1,10878.297864685628
63,201737,192,9,2,1,10878.297864685628
64,201738,193,9,2,1,10878.297864685628
65,201739,194,9,2,1,10878.297864685628
66,201729,184,9,1,3,47182.589321697575
67,201730,185,9,1,3,47182.589321697575
68,201731,186,9,1,3,47182.589321697575
69,201732,187,9,1,3,47182.589321697575
70,201733,188,9,1,3,47182.589321697575
71,201734,189,9,1,3,47182.589321697575
72,201735,190,9,1,3,47182.589321697575
73,201736,191,9,1,3,47182.589321697575
74,201737,192,9,1,3,47182.589321697575
75,201738,193,9,1,3,47182.589321697575
76,201739,194,9,1,3,47182.589321697575
77,201729,184,9,1,4,133271.7373498261
78,201730,185,9,1,4,133271.7373498261
79,201731,186,9,1,4,133271.7373498261
80,201732,187,9,1,4,133271.7373498261
81,201733,188,9,1,4,133271.7373498261
82,201734,189,9,1,4,133271.7373498261
83,201735,190,9,1,4,133271.7373498261
84,201736,191,9,1,4,133271.7373498261
85,201737,192,9,1,4,133271.7373498261
86,201738,193,9,1,4,133271.7373498261
87,201739,194,9,1,4,133271.7373498261
88,201729,184,9,1,5,195638.67254989373
89,201730,185,9,1,5,195638.67254989373
90,201731,186,9,1,5,195638.67254989373
91,201732,187,9,1,5,195638.67254989373
92,201733,188,9,1,5,195638.67254989373
93,201734,189,9,1,5,195638.67254989373
94,201735,190,9,1,5,195638.67254989373
95,201736,191,9,1,5,195638.67254989373
96,201737,192,9,1,5,195638.67254989373
97,201738,193,9,1,5,195638.67254989373
98,201739,194,9,1,5,195638.67254989373
99,201729,184,9,1,6,28254.037828057473
100,201730,185,9,1,6,28254.037828057473
101,201731,186,9,1,6,28254.037828057473
102,201732,187,9,1,6,28254.037828057473
103,201733,188,9,1,6,28254.037828057473
104,201734,189,9,1,6,28254.037828057473
105,201735,190,9,1,6,28254.037828057473
106,201736,191,9,1,6,28254.037828057473
107,201737,192,9,1,6,28254.037828057473
108,201738,193,9,1,6,28254.037828057473
109,201739,194,9,1,6,28254.037828057473
110,201729,184,9,1,2,39029.44997774276
111,201730,185,9,1,2,39029.44997774276
112,201731,186,9,1,2,39029.44997774276
113,201732,187,9,1,2,39029.44997774276
114,201733,188,9,1,2,39029.44997774276
115,201734,189,9,1,2,39029.44997774276
116,201735,190,9,1,2,39029.44997774276
117,201736,191,9,1,2,39029.44997774276
118,201737,192,9,1,2,39029.44997774276
119,201738,193,9,1,2,39029.44997774276
120,201739,194,9,1,2,39029.44997774276
121,201730,185,9,1,1,3132.326265964197
122,201733,188,9,1,1,3132.326265964197
123,201734,189,9,1,1,3132.326265964197
124,201736,191,9,1,1,3132.326265964197
125,201737,192,9,1,1,3132.326265964197
126,201738,193,9,1,1,3132.326265964197
127,201739,194,9,1,1,3132.326265964197
128,201729,184,4,2,3,47400.92397811489
129,201730,185,4,2,3,47400.92397811489
130,201731,186,4,2,3,47400.92397811489
131,201732,187,4,2,3,47400.92397811489
132,201733,188,4,2,3,47400.92397811489
133,201734,189,4,2,3,47400.92397811489
134,201735,190,4,2,3,47400.92397811489
135,201736,191,4,2,3,47400.92397811489
136,201737,192,4,2,3,47400.92397811489
137,201738,193,4,2,3,47400.92397811489
138,201739,194,4,2,3,47400.92397811489
139,201729,184,4,2,4,112231.600441436
140,201730,185,4,2,4,112231.600441436
141,201731,186,4,2,4,112231.600441436
142,201732,187,4,2,4,112231.600441436
143,201733,188,4,2,4,112231.600441436
144,201734,189,4,2,4,112231.600441436
145,201735,190,4,2,4,112231.600441436
146,201736,191,4,2,4,112231.600441436
147,201737,192,4,2,4,112231.600441436
148,201738,193,4,2,4,112231.600441436
149,201739,194,4,2,4,112231.600441436
150,201729,184,4,2,5,116771.38788898783
151,201730,185,4,2,5,116771.38788898783
152,201731,186,4,2,5,116771.38788898783
153,201732,187,4,2,5,116771.38788898783
154,201733,188,4,2,5,116771.38788898783
155,201734,189,4,2,5,116771.38788898783
156,201735,190,4,2,5,116771.38788898783
157,201736,191,4,2,5,116771.38788898783
158,201737,192,4,2,5,116771.38788898783
159,201738,193,4,2,5,116771.38788898783
160,201739,194,4,2,5,116771.38788898783
161,201729,184,4,2,6,44293.79844989051
162,201730,185,4,2,6,44293.79844989051
163,201731,186,4,2,6,44293.79844989051
164,201732,187,4,2,6,44293.79844989051
165,201733,188,4,2,6,44293.79844989051
166,201734,189,4,2,6,44293.79844989051
167,201735,190,4,2,6,44293.79844989051
168,201736,191,4,2,6,44293.79844989051
169,201737,192,4,2,6,44293.79844989051
170,201738,193,4,2,6,44293.79844989051
171,201739,194,4,2,6,44293.79844989051
172,201729,184,4,2,2,25783.597071996624
173,201730,185,4,2,2,25783.597071996624
174,201731,186,4,2,2,25783.597071996624
175,201732,187,4,2,2,25783.597071996624
176,201733,188,4,2,2,25783.597071996624
177,201734,189,4,2,2,25783.597071996624
178,201735,190,4,2,2,25783.597071996624
179,201736,191,4,2,2,25783.597071996624
180,201737,192,4,2,2,25783.597071996624
181,201738,193,4,2,2,25783.597071996624
182,201739,194,4,2,2,25783.597071996624
183,201729,184,4,2,1,540.0887096092574
184,201730,185,4,2,1,540.0887096092574
185,201731,186,4,2,1,540.0887096092574
186,201732,187,4,2,1,540.0887096092574
187,201733,188,4,2,1,540.0887096092574
188,201734,189,4,2,1,540.0887096092574
189,201735,190,4,2,1,540.0887096092574
190,201736,191,4,2,1,540.0887096092574
191,201737,192,4,2,1,540.0887096092574
192,201738,193,4,2,1,540.0887096092574
193,201739,194,4,2,1,540.0887096092574
194,201729,184,4,1,3,41669.93413115531
195,201730,185,4,1,3,41669.93413115531
196,201731,186,4,1,3,41669.93413115531
197,201732,187,4,1,3,41669.93413115531
198,201733,188,4,1,3,41669.93413115531
199,201734,189,4,1,3,41669.93413115531
200,201735,190,4,1,3,41669.93413115531
201,201736,191,4,1,3,41669.93413115531
202,201737,192,4,1,3,41669.93413115531
203,201738,193,4,1,3,41669.93413115531
204,201739,194,4,1,3,41669.93413115531
205,201729,184,4,1,4,87593.94095573304
206,201730,185,4,1,4,87593.94095573304
207,201731,186,4,1,4,87593.94095573304
208,201732,187,4,1,4,87593.94095573304
209,201733,188,4,1,4,87593.94095573304
210,201734,189,4,1,4,87593.94095573304
211,201735,190,4,1,4,87593.94095573304
212,201736,191,4,1,4,87593.94095573304
213,201737,192,4,1,4,87593.94095573304
214,201738,193,4,1,4,87593.94095573304
215,201739,194,4,1,4,87593.94095573304
216,201729,184,4,1,5,110255.90770025965
217,201730,185,4,1,5,110255.90770025965
218,201731,186,4,1,5,110255.90770025965
219,201732,187,4,1,5,110255.90770025965
220,201733,188,4,1,5,110255.90770025965
221,201734,189,4,1,5,110255.90770025965
222,201735,190,4,1,5,110255.90770025965
223,201736,191,4,1,5,110255.90770025965
224,201737,192,4,1,5,110255.90770025965
225,201738,193,4,1,5,110255.90770025965
226,201739,194,4,1,5,110255.90770025965
227,201729,184,4,1,6,26171.18233894196
228,201730,185,4,1,6,26171.18233894196
229,201731,186,4,1,6,26171.18233894196
230,201732,187,4,1,6,26171.18233894196
231,201733,188,4,1,6,26171.18233894196
232,201734,189,4,1,6,26171.18233894196
233,201735,190,4,1,6,26171.18233894196
234,201736,191,4,1,6,26171.18233894196
235,201737,192,4,1,6,26171.18233894196
236,201738,193,4,1,6,26171.18233894196
237,201739,194,4,1,6,26171.18233894196
238,201729,184,4,1,2,11834.610457167882
239,201730,185,4,1,2,11834.610457167882
240,201731,186,4,1,2,11834.610457167882
241,201732,187,4,1,2,11834.610457167882
242,201733,188,4,1,2,11834.610457167882
243,201734,189,4,1,2,11834.610457167882
244,201735,190,4,1,2,11834.610457167882
245,201736,191,4,1,2,11834.610457167882
246,201737,192,4,1,2,11834.610457167882
247,201738,193,4,1,2,11834.610457167882
248,201739,194,4,1,2,11834.610457167882
249,201729,184,4,1,1,2715.6715363327385
250,201730,185,4,1,1,2715.6715363327385
251,201731,186,4,1,1,2715.6715363327385
252,201732,187,4,1,1,2715.6715363327385
253,201733,188,4,1,1,2715.6715363327385
254,201734,189,4,1,1,2715.6715363327385
255,201735,190,4,1,1,2715.6715363327385
256,201736,191,4,1,1,2715.6715363327385
257,201737,192,4,1,1,2715.6715363327385
258,201738,193,4,1,1,2715.6715363327385
259,201739,194,4,1,1,2715.6715363327385
260,201729,184,6,2,3,104060.50096742621
261,201730,185,6,2,3,104060.50096742621
262,201731,186,6,2,3,104060.50096742621
263,201732,187,6,2,3,104060.50096742621
264,201733,188,6,2,3,104060.50096742621
265,201734,189,6,2,3,104060.50096742621
266,201735,190,6,2,3,104060.50096742621
267,201736,191,6,2,3,104060.50096742621
268,201737,192,6,2,3,104060.50096742621
269,201738,193,6,2,3,104060.50096742621
270,201739,194,6,2,3,104060.50096742621
271,201729,184,6,2,4,287044.79493228026
272,201730,185,6,2,4,287044.79493228026
273,201731,186,6,2,4,287044.79493228026
274,201732,187,6,2,4,287044.79493228026
275,201733,188,6,2,4,287044.79493228026
276,201734,189,6,2,4,287044.79493228026
277,201735,190,6,2,4,287044.79493228026
278,201736,191,6,2,4,287044.79493228026
279,201737,192,6,2,4,287044.79493228026
280,201738,193,6,2,4,287044.79493228026
281,201739,194,6,2,4,287044.79493228026
282,201729,184,6,2,5,174474.9342777895
283,201730,185,6,2,5,174474.9342777895
284,201731,186,6,2,5,174474.9342777895
285,201732,187,6,2,5,174474.9342777895
286,201733,188,6,2,5,174474.9342777895
287,201734,189,6,2,5,174474.9342777895
288,201735,190,6,2,5,174474.9342777895
289,201736,191,6,2,5,174474.9342777895
290,201737,192,6,2,5,174474.9342777895
291,201738,193,6,2,5,174474.9342777895
292,201739,194,6,2,5,174474.9342777895
293,201729,184,6,2,6,94928.70839682252
294,201730,185,6,2,6,94928.70839682252
295,201731,186,6,2,6,94928.70839682252
296,201732,187,6,2,6,94928.70839682252
297,201733,188,6,2,6,94928.70839682252
298,201734,189,6,2,6,94928.70839682252
299,201735,190,6,2,6,94928.70839682252
300,201736,191,6,2,6,94928.70839682252
301,201737,192,6,2,6,94928.70839682252
302,201738,193,6,2,6,94928.70839682252
303,201739,194,6,2,6,94928.70839682252
304,201729,184,6,2,2,91371.24529535793
305,201730,185,6,2,2,91371.24529535793
306,201731,186,6,2,2,91371.24529535793
307,201732,187,6,2,2,91371.24529535793
308,201733,188,6,2,2,91371.24529535793
309,201734,189,6,2,2,91371.24529535793
310,201735,190,6,2,2,91371.24529535793
311,201736,191,6,2,2,91371.24529535793
312,201737,192,6,2,2,91371.24529535793
313,201738,193,6,2,2,91371.24529535793
314,201739,194,6,2,2,91371.24529535793
315,201729,184,6,2,1,18961.891248702606
316,201730,185,6,2,1,18961.891248702606
317,201731,186,6,2,1,18961.891248702606
318,201732,187,6,2,1,18961.891248702606
319,201733,188,6,2,1,18961.891248702606
320,201734,189,6,2,1,18961.891248702606
321,201735,190,6,2,1,18961.891248702606
322,201736,191,6,2,1,18961.891248702606
323,201737,192,6,2,1,18961.891248702606
324,201738,193,6,2,1,18961.891248702606
325,201729,184,6,1,3,54673.39229340549
326,201730,185,6,1,3,54673.39229340549
327,201731,186,6,1,3,54673.39229340549
328,201732,187,6,1,3,54673.39229340549
329,201733,188,6,1,3,54673.39229340549
330,201734,189,6,1,3,54673.39229340549
331,201735,190,6,1,3,54673.39229340549
332,201736,191,6,1,3,54673.39229340549
333,201737,192,6,1,3,54673.39229340549
334,201738,193,6,1,3,54673.39229340549
335,201739,194,6,1,3,54673.39229340549
336,201729,184,6,1,4,127934.04801731577
337,201730,185,6,1,4,127934.04801731577
338,201731,186,6,1,4,127934.04801731577
339,201732,187,6,1,4,127934.04801731577
340,201733,188,6,1,4,127934.04801731577
341,201734,189,6,1,4,127934.04801731577
342,201735,190,6,1,4,127934.04801731577
343,201736,191,6,1,4,127934.04801731577
344,201737,192,6,1,4,127934.04801731577
345,201738,193,6,1,4,127934.04801731577
346,201739,194,6,1,4,127934.04801731577
347,201729,184,6,1,5,154204.2133268657
348,201730,185,6,1,5,154204.2133268657
349,201731,186,6,1,5,154204.2133268657
350,201732,187,6,1,5,154204.2133268657
351,201733,188,6,1,5,154204.2133268657
352,201734,189,6,1,5,154204.2133268657
353,201735,190,6,1,5,154204.2133268657
354,201736,191,6,1,5,154204.2133268657
355,201737,192,6,1,5,154204.2133268657
356,201738,193,6,1,5,154204.2133268657
357,201739,194,6,1,5,154204.2133268657
358,201729,184,6,1,6,32931.54943272655
359,201730,185,6,1,6,32931.54943272655
360,201731,186,6,1,6,32931.54943272655
361,201732,187,6,1,6,32931.54943272655
362,201733,188,6,1,6,32931.54943272655
363,201734,189,6,1,6,32931.54943272655
364,201735,190,6,1,6,32931.54943272655
365,201736,191,6,1,6,32931.54943272655
366,201737,192,6,1,6,32931.54943272655
367,201738,193,6,1,6,32931.54943272655
368,201739,194,6,1,6,32931.54943272655
369,201729,184,6,1,2,47841.49264814521
370,201730,185,6,1,2,47841.49264814521
371,201731,186,6,1,2,47841.49264814521
372,201732,187,6,1,2,47841.49264814521
373,201733,188,6,1,2,47841.49264814521
374,201734,189,6,1,2,47841.49264814521
375,201735,190,6,1,2,47841.49264814521
376,201736,191,6,1,2,47841.49264814521
377,201737,192,6,1,2,47841.49264814521
378,201738,193,6,1,2,47841.49264814521
379,201739,194,6,1,2,47841.49264814521
380,201729,184,6,1,1,5699.957600317639
381,201730,185,6,1,1,5699.957600317639
382,201731,186,6,1,1,5699.957600317639
383,201732,187,6,1,1,5699.957600317639
384,201733,188,6,1,1,5699.957600317639
385,201736,191,6,1,1,5699.957600317639
386,201737,192,6,1,1,5699.957600317639
387,201738,193,6,1,1,5699.957600317639
388,201739,194,6,1,1,5699.957600317639
389,201729,184,10,2,3,385107.62699279643
390,201730,185,10,2,3,385107.62699279643
391,201731,186,10,2,3,385107.62699279643
392,201732,187,10,2,3,385107.62699279643
393,201733,188,10,2,3,385107.62699279643
394,201734,189,10,2,3,385107.62699279643
395,201735,190,10,2,3,385107.62699279643
396,201736,191,10,2,3,385107.62699279643
397,201737,192,10,2,3,385107.62699279643
398,201738,193,10,2,3,385107.62699279643
399,201739,194,10,2,3,385107.62699279643
400,201729,184,10,2,4,717183.9091549541
401,201730,185,10,2,4,717183.9091549541
402,201731,186,10,2,4,717183.9091549541
403,201732,187,10,2,4,717183.9091549541
404,201733,188,10,2,4,717183.9091549541
405,201734,189,10,2,4,717183.9091549541
406,201735,190,10,2,4,717183.9091549541
407,201736,191,10,2,4,717183.9091549541
408,201737,192,10,2,4,717183.9091549541
409,201738,193,10,2,4,717183.9091549541
410,201739,194,10,2,4,717183.9091549541
411,201729,184,10,2,5,652151.4159452657
412,201730,185,10,2,5,652151.4159452657
413,201731,186,10,2,5,652151.4159452657
414,201732,187,10,2,5,652151.4159452657
415,201733,188,10,2,5,652151.4159452657
416,201734,189,10,2,5,652151.4159452657
417,201735,190,10,2,5,652151.4159452657
418,201736,191,10,2,5,652151.4159452657
419,201737,192,10,2,5,652151.4159452657
420,201738,193,10,2,5,652151.4159452657
421,201739,194,10,2,5,652151.4159452657
422,201729,184,10,2,6,425963.3767411382
423,201730,185,10,2,6,425963.3767411382
424,201731,186,10,2,6,425963.3767411382
425,201732,187,10,2,6,425963.3767411382
426,201733,188,10,2,6,425963.3767411382
427,201734,189,10,2,6,425963.3767411382
428,201735,190,10,2,6,425963.3767411382
429,201736,191,10,2,6,425963.3767411382
430,201737,192,10,2,6,425963.3767411382
431,201738,193,10,2,6,425963.3767411382
432,201739,194,10,2,6,425963.3767411382
433,201729,184,10,2,2,303617.2591018636
434,201730,185,10,2,2,303617.2591018636
435,201731,186,10,2,2,303617.2591018636
436,201732,187,10,2,2,303617.2591018636
437,201733,188,10,2,2,303617.2591018636
438,201734,189,10,2,2,303617.2591018636
439,201735,190,10,2,2,303617.2591018636
440,201736,191,10,2,2,303617.2591018636
441,201737,192,10,2,2,303617.2591018636
442,201738,193,10,2,2,303617.2591018636
443,201739,194,10,2,2,303617.2591018636
444,201729,184,10,2,1,143656.49064994708
445,201730,185,10,2,1,143656.49064994708
446,201731,186,10,2,1,143656.49064994708
447,201732,187,10,2,1,143656.49064994708
448,201733,188,10,2,1,143656.49064994708
449,201734,189,10,2,1,143656.49064994708
450,201735,190,10,2,1,143656.49064994708
451,201736,191,10,2,1,143656.49064994708
452,201737,192,10,2,1,143656.49064994708
453,201738,193,10,2,1,143656.49064994708
454,201739,194,10,2,1,143656.49064994708
455,201729,184,10,1,3,91515.55791344495
456,201730,185,10,1,3,91515.55791344495
457,201731,186,10,1,3,91515.55791344495
458,201732,187,10,1,3,91515.55791344495
459,201733,188,10,1,3,91515.55791344495
460,201734,189,10,1,3,91515.55791344495
461,201735,190,10,1,3,91515.55791344495
462,201736,191,10,1,3,91515.55791344495
463,201737,192,10,1,3,91515.55791344495
464,201738,193,10,1,3,91515.55791344495
465,201739,194,10,1,3,91515.55791344495
466,201729,184,10,1,4,201879.02022972523
467,201730,185,10,1,4,201879.02022972523
468,201731,186,10,1,4,201879.02022972523
469,201732,187,10,1,4,201879.02022972523
470,201733,188,10,1,4,201879.02022972523
471,201734,189,10,1,4,201879.02022972523
472,201735,190,10,1,4,201879.02022972523
473,201736,191,10,1,4,201879.02022972523
474,201737,192,10,1,4,201879.02022972523
475,201738,193,10,1,4,201879.02022972523
476,201739,194,10,1,4,201879.02022972523
477,201729,184,10,1,5,196837.3920939599
478,201730,185,10,1,5,196837.3920939599
479,201731,186,10,1,5,196837.3920939599
480,201732,187,10,1,5,196837.3920939599
481,201733,188,10,1,5,196837.3920939599
482,201734,189,10,1,5,196837.3920939599
483,201735,190,10,1,5,196837.3920939599
484,201736,191,10,1,5,196837.3920939599
485,201737,192,10,1,5,196837.3920939599
486,201738,193,10,1,5,196837.3920939599
487,201739,194,10,1,5,196837.3920939599
488,201729,184,10,1,6,82675.08900435563
489,201730,185,10,1,6,82675.08900435563
490,201731,186,10,1,6,82675.08900435563
491,201732,187,10,1,6,82675.08900435563
492,201733,188,10,1,6,82675.08900435563
493,201734,189,10,1,6,82675.08900435563
494,201735,190,10,1,6,82675.08900435563
495,201736,191,10,1,6,82675.08900435563
496,201737,192,10,1,6,82675.08900435563
497,201738,193,10,1,6,82675.08900435563
498,201739,194,10,1,6,82675.08900435563
499,201729,184,10,1,2,68764.48217555802
500,201730,185,10,1,2,68764.48217555802
501,201731,186,10,1,2,68764.48217555802
502,201732,187,10,1,2,68764.48217555802
503,201733,188,10,1,2,68764.48217555802
504,201734,189,10,1,2,68764.48217555802
505,201735,190,10,1,2,68764.48217555802
506,201736,191,10,1,2,68764.48217555802
507,201737,192,10,1,2,68764.48217555802
508,201738,193,10,1,2,68764.48217555802
509,201739,194,10,1,2,68764.48217555802
510,201729,184,10,1,1,50854.99090597222
511,201730,185,10,1,1,50854.99090597222
512,201731,186,10,1,1,50854.99090597222
513,201732,187,10,1,1,50854.99090597222
514,201733,188,10,1,1,50854.99090597222
515,201734,189,10,1,1,50854.99090597222
516,201735,190,10,1,1,50854.99090597222
517,201736,191,10,1,1,50854.99090597222
518,201737,192,10,1,1,50854.99090597222
519,201738,193,10,1,1,50854.99090597222
520,201739,194,10,1,1,50854.99090597222
521,201729,184,11,2,3,33006.402566549
522,201730,185,11,2,3,33006.402566549
523,201731,186,11,2,3,33006.402566549
524,201732,187,11,2,3,33006.402566549
525,201733,188,11,2,3,33006.402566549
526,201734,189,11,2,3,33006.402566549
527,201735,190,11,2,3,33006.402566549
528,201736,191,11,2,3,33006.402566549
529,201737,192,11,2,3,33006.402566549
530,201738,193,11,2,3,33006.402566549
531,201739,194,11,2,3,33006.402566549
532,201729,184,11,2,4,47618.69902243817
533,201730,185,11,2,4,47618.69902243817
534,201731,186,11,2,4,47618.69902243817
535,201732,187,11,2,4,47618.69902243817
536,201733,188,11,2,4,47618.69902243817
537,201734,189,11,2,4,47618.69902243817
538,201735,190,11,2,4,47618.69902243817
539,201736,191,11,2,4,47618.69902243817
540,201737,192,11,2,4,47618.69902243817
541,201738,193,11,2,4,47618.69902243817
542,201739,194,11,2,4,47618.69902243817
543,201729,184,11,2,5,103837.29659398772
544,201730,185,11,2,5,103837.29659398772
545,201731,186,11,2,5,103837.29659398772
546,201732,187,11,2,5,103837.29659398772
547,201733,188,11,2,5,103837.29659398772
548,201734,189,11,2,5,103837.29659398772
549,201735,190,11,2,5,103837.29659398772
550,201736,191,11,2,5,103837.29659398772
551,201737,192,11,2,5,103837.29659398772
552,201738,193,11,2,5,103837.29659398772
553,201739,194,11,2,5,103837.29659398772
554,201729,184,11,2,6,27607.53753541089
555,201730,185,11,2,6,27607.53753541089
556,201731,186,11,2,6,27607.53753541089
557,201732,187,11,2,6,27607.53753541089
558,201733,188,11,2,6,27607.53753541089
559,201734,189,11,2,6,27607.53753541089
560,201735,190,11,2,6,27607.53753541089
561,201736,191,11,2,6,27607.53753541089
562,201737,192,11,2,6,27607.53753541089
563,201738,193,11,2,6,27607.53753541089
564,201739,194,11,2,6,27607.53753541089
565,201729,184,11,2,2,28188.770747761668
566,201730,185,11,2,2,28188.770747761668
567,201731,186,11,2,2,28188.770747761668
568,201732,187,11,2,2,28188.770747761668
569,201733,188,11,2,2,28188.770747761668
570,201734,189,11,2,2,28188.770747761668
571,201735,190,11,2,2,28188.770747761668
572,201736,191,11,2,2,28188.770747761668
573,201737,192,11,2,2,28188.770747761668
574,201738,193,11,2,2,28188.770747761668
575,201739,194,11,2,2,28188.770747761668
576,201729,184,11,2,1,-5350.10963038465
577,201731,186,11,2,1,-5350.10963038465
578,201735,190,11,2,1,-5350.10963038465
579,201736,191,11,2,1,-5350.10963038465
580,201738,193,11,2,1,-5350.10963038465
581,201739,194,11,2,1,-5350.10963038465
582,201729,184,11,1,3,47062.44037412263
583,201730,185,11,1,3,47062.44037412263
584,201731,186,11,1,3,47062.44037412263
585,201732,187,11,1,3,47062.44037412263
586,201733,188,11,1,3,47062.44037412263
587,201734,189,11,1,3,47062.44037412263
588,201735,190,11,1,3,47062.44037412263
589,201736,191,11,1,3,47062.44037412263
590,201737,192,11,1,3,47062.44037412263
591,201738,193,11,1,3,47062.44037412263
592,201739,194,11,1,3,47062.44037412263
593,201729,184,11,1,4,83787.78713101182
594,201730,185,11,1,4,83787.78713101182
595,201731,186,11,1,4,83787.78713101182
596,201732,187,11,1,4,83787.78713101182
597,201733,188,11,1,4,83787.78713101182
598,201734,189,11,1,4,83787.78713101182
599,201735,190,11,1,4,83787.78713101182
600,201736,191,11,1,4,83787.78713101182
601,201737,192,11,1,4,83787.78713101182
602,201738,193,11,1,4,83787.78713101182
603,201739,194,11,1,4,83787.78713101182
604,201729,184,11,1,5,125921.22672610988
605,201730,185,11,1,5,125921.22672610988
606,201731,186,11,1,5,125921.22672610988
607,201732,187,11,1,5,125921.22672610988
608,201733,188,11,1,5,125921.22672610988
609,201734,189,11,1,5,125921.22672610988
610,201735,190,11,1,5,125921.22672610988
611,201736,191,11,1,5,125921.22672610988
612,201737,192,11,1,5,125921.22672610988
613,201738,193,11,1,5,125921.22672610988
614,201739,194,11,1,5,125921.22672610988
615,201729,184,11,1,6,13523.67337088888
616,201730,185,11,1,6,13523.67337088888
617,201731,186,11,1,6,13523.67337088888
618,201732,187,11,1,6,13523.67337088888
619,201733,188,11,1,6,13523.67337088888
620,201734,189,11,1,6,13523.67337088888
621,201735,190,11,1,6,13523.67337088888
622,201736,191,11,1,6,13523.67337088888
623,201737,192,11,1,6,13523.67337088888
624,201738,193,11,1,6,13523.67337088888
625,201739,194,11,1,6,13523.67337088888
626,201729,184,11,1,2,39078.088905480385
627,201730,185,11,1,2,39078.088905480385
628,201731,186,11,1,2,39078.088905480385
629,201732,187,11,1,2,39078.088905480385
630,201733,188,11,1,2,39078.088905480385
631,201734,189,11,1,2,39078.088905480385
632,201735,190,11,1,2,39078.088905480385
633,201736,191,11,1,2,39078.088905480385
634,201737,192,11,1,2,39078.088905480385
635,201738,193,11,1,2,39078.088905480385
636,201739,194,11,1,2,39078.088905480385
637,201729,184,11,1,1,-1051.411128036396
638,201732,187,11,1,1,-1051.411128036396
639,201733,188,11,1,1,-1051.411128036396
640,201737,192,11,1,1,-1051.411128036396
641,201729,184,12,2,3,194253.12647633505
642,201730,185,12,2,3,194253.12647633505
643,201731,186,12,2,3,194253.12647633505
644,201732,187,12,2,3,194253.12647633505
645,201733,188,12,2,3,194253.12647633505
646,201734,189,12,2,3,194253.12647633505
647,201735,190,12,2,3,194253.12647633505
648,201736,191,12,2,3,194253.12647633505
649,201737,192,12,2,3,194253.12647633505
650,201738,193,12,2,3,194253.12647633505
651,201739,194,12,2,3,194253.12647633505
652,201729,184,12,2,4,466208.7274765954
653,201730,185,12,2,4,466208.7274765954
654,201731,186,12,2,4,466208.7274765954
655,201732,187,12,2,4,466208.7274765954
656,201733,188,12,2,4,466208.7274765954
657,201734,189,12,2,4,466208.7274765954
658,201735,190,12,2,4,466208.7274765954
659,201736,191,12,2,4,466208.7274765954
660,201737,192,12,2,4,466208.7274765954
661,201738,193,12,2,4,466208.7274765954
662,201739,194,12,2,4,466208.7274765954
